SMILES,SENTENCE
CCC1CCC2(CC1)CCC(=O)O2,38
CCC(C(C)CO)S,2
CC(C)[C@@H]1CC[C@@](C)(C2CCC(=CC12)C)O,55
C[C@H](CCOC(=O)CC(C)C)CCCC(=C)C,47
COc1ccc(cc1)CO,39
CC1(C)C2CCC1(C)[C@H](C2)OC=O,36
CC(OC(=O)CC1=CCCCC1)C,56
Cc1ccc(CCC=O)cc1,83
CC1(C)CCCC2(C1CCC1(C2CCO1)C)C,5
CC1C=C(C)CCC1C=O,55
CCC1(C(C)(C)C2CCC1(C)C2)O,40
CC/C=C\CCOC(=O)CCCCC,48
Cc1ccc2c(c1)C=CCC2(C)C,108
CCC(C)CCCC(C)C=O,39
COC(=O)c1ccccc1/N=C/c1ccccc1,96
CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2,21
CC(C=O)C1CCCCC1,47
C=CCCCCCCCCCOC(=O)CCC,75
C=CCOC(=O)CC(C)CC(C)(C)C,100
CC(=O)OC1CC(CC(C)=C1)C(C)=C,108
CC(=CCCC(=CCOCC=O)C)C,89
C=CCCCOC(=O)C,53
OCCOC(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C,69
C=CCCC(=O)C1CCCC(C1)(C)C,54
CC1=CCCC(C)(C)C21CCC(C)O2,54
CCCCC(=O)O[C@@H]1CC2C(C1(C)CC2)(C)C,34
CCCCCCCCOC(=O)c1ccccc1,48
O=C1CCCCCCCCCC/C=C\CCC1,71
CCCCCCCCCCC(OC)OC,47
CCCCCCCC(=O)OCC(CC)C,75
CC(=O)CCC1C(=CCCC1(C)C)C,108
CCCCCCCCCCCC(=O)OCC(C)C,75
CCCCC(COC(=O)c1ccccc1O)CC,96
CC(C)c1ccc(cc1)O,108
CC1OC(CO1)CO,47
CC/C=C\CCOC(=O)C(C)O,102
CC(=O)CCC1=C(C)C=CCC1(C)C,108
CC(CCOC=O)CC(C)(C)C,108
C1CSCSC1,2
CC1=CCC2C(C1)C(CC=C2C)C(C)C,75
CCCCCC(=O)SC,95
C/C=C/C(=O)OCC,2
COC(=O)/C(=C/C)/C,42
C=CCCCCCCCCC(=O)OC/C=C(\C)/CCC=C(C)C,105
CC(=O)OC(c1ccccc1)Cc1ccccc1,86
CC(CCCC(=O)C)CCCC(C)C,108
O=C(c1ccccc1)OCc1ccccc1,83
CC(C(=O)OCCOc1ccccc1)C,89
CC(c1ccccc1)C(OC)OC,57
CC(C)CCCCCOC(=O)C,96
COc1ccc(c(c1)C=O)OC,101
CCC(c1nccnc1OC)C,54
OC1CC(C)C2C(C(=C1)C)CC(=C(C)C)C2,11
CCCCCCOC(=O)/C=C/CCC,43
CCC(C)OCC,13
C=CC(C)CCCC(C)C,86
O=C1[C@]2(C)CC[C@H](C1(C)C)C2,47
Cc1ccc(cc1)Oc1ccccc1,106
CCOC(=O)CC(C)CCC=C(C)C,28
OC1C[C@@H](C)[C@@]2(C(=C1)C)CCC(=C(C)C)C2,108
CC1=CC[C@H](CC=O)C1(C)C,55
OC12CC3CC(C2)CC(C1)C3,47
CC(C)CC(C)O,84
CC1=CCC(=CC1)C(C)C,75
CCOC(C1CC2CC1C1C2CC=C1)OCC,48
CCCCC/C=C/C=C\C(=O)OCC,102
CSCc1cnccn1,3
CCC(C)(C)[C@H]1CC[C@H](CC1)OCC,47
SC/C=C(/CCC=C(C)C)\C,95
CC(C)C1CCC2CC(=O)CCC2C1,46
CC1(O)CCC(CC1)C(O)(C)C,74
C=CC(c1ccccc1)CC=O,47
CCCC/C=C\CCCCO,105
CC(C1OCCO1)Cc1ccc(cc1)C(C)C,86
CC1=CCC(CC1)C(C)(C)OC=O,46
COc1cc(ccc1O)CC=O,46
CC(C)c1ccc(cc1)CC=O,40
CC(=O)/C=C/C1C(=C)CCCC1(C)C,108
CC(CCOC(=O)C)C,41
COC1CC2CC1C1CC(CC21)C=O,47
COC(=O)c1ccccc1N=CC1CCC(=CC1C)C,54
c1cc(ccc1CO)O,48
CC/C=C\CCOC(=O)c1ccc(cc1)OC,9
CCOc1cc(ccc1O)C1OC(C)CC(C)(C)O1,101
Cc1cccc2c1nccn2,72
CC(CO)O,74
CC(=O)OCCCC1CCCCC1,42
CC1=CC(C(CC1)C(C)C)O,47
CCC1NC(CC)SC(CC)S1,2
CC/C=C\CCCC(=O)OCC,54
CCC(C)COC(=O)C,48
CCCCCC=CC(=O)OCC,48
CC(=C)[C@@H]1CC[C@H](C(=O)C1)C,55
CCCCCC(=O)OC(CCC=C(C)C)(C=C)C,96
CC(=CCCC(C)CCOC(=O)C(C)C)C,49
CC1CC2C3CCC(C3)C2CC1=O,55
C=CC(=CCC1C(C)(C)O1)C,96
CC(=O)OCc1ccc(cc1)OC,101
O=CCC(CCc1ccccc1)C,63
CC(C)CC(=O)C(=O)C,22
CCCCC1CCCCC(=O)O1,86
CCCC/C=C/C(O)C,42
CC(C(=O)OCc1ccccc1)C,100
OCc1ccccc1C,96
C[C@@H]1CC[C@H]([C@H](C1)O)C(C)C,69
COC(=O)c1ccoc1,13
CCOC(=O)C1CCC(CC1)C(=O)OCC,13
CCCCCC1(C)CCC(C1=O)(C)C,47
OC(=O)C(=O)C,93
C1CCC(C1)C1CCCC1=O,48
CC(C)(CCC(C)(C)O)O,21
CC(=C)CCC=C(C)C,84
CCC(CCOC(=O)/C(=C\C)/C)C,48
C1CCC(CC1)S,95
CC(=O)CCC(=O)C,47
CC1(C)[C@H]2CC[C@@]1(C)[C@@H](C2)O,11
CC([C@H]1CC[C@@H](C(=O)C1)C)C,69
CCC(=O)C(CC=C(C)C)C,55
CC1=CC(C)OC(C1)c1ccccc1,54
C[C@H]1CC[C@H](C(=O)C1)C(C)C,36
C=CCCCCCCCCOC(=O)/C(=C/C)/C,55
CCCCCCC1C(C)CC(=O)O1,48
CC(=O)/C=C/C1C(=CCCC1(C)C)C,103
CCOC(=O)C/C(=C/C(=O)[O-])/C(=O)[O-],96
CC=C(C)C(=O)OCc1ccccc1,70
Oc1ccc(c(c1)C(C)(C)C)O,86
CCCCC(C)OC(=O)C,78
CC(C)c1ccc(cc1)CO,86
CC(C)CC(=O)OCC=Cc1ccccc1,93
C[C@H]1CC[C@@H]([C@H](C1)O)C(=C)C,55
Cc1ccc(C(=O)C)[nH]1,40
Oc1cccc(c1)C(C)(C)C,80
CCCCCC(=O)OC/C=C(\C)/CCC=C(C)C,49
CC(C)C12CCC(=C)C2C1,108
CCCCCOC(=O)/C=C/C,10
Cc1cncc(C(=O)C)n1,20
CC(C)c1ccc(CCC=O)cc1,67
CC12C3C1CC(C2(C)C)C3,47
O=C/C(=C/CC1C(=CCCC1(C)C)C)/C,47
COc1cc(N(C)C)c(cc1N)OC,11
CCC(C)C1CCCCC1(C=C)OC(=O)C,39
CC(=O)CC[C@@H](C(C)C)/C=C/C(=C)C,86
CCCCCC(=Cc1ccccc1)COC(=O)C,11
CCCCCC1CC1C(=O)O,55
CCC(=O)C(C)CC=C(C)C,52
CC1(C)CCC(=O)C2C(C)(C)C3CCC12C3,39
CC(COC(=O)/C=C/c1ccccc1)C,96
OCCCCCCCCCCC(C)C,75
c1ccc(cc1)C(=O)c1ccccc1,11
C=C/C(=C/C/C=C(\C)/CC/C=C(\C)/C=O)/C,76
O=CC1CCC2C1C1CCC2C1,54
SCc1ccccc1,95
CCCCCC1OCCC(CCC)S1,48
CCCCCC(=O)OC1CC(C)CCC1C(C)C,47
CC(=O)COC(=O)C,48
OC/C=C/CCCC=C,42
C=C1[C@H]2CC[C@H]3[C@]1(C)CCCC([C@H]23)(C)C.FB(F)F.OC=O,108
CC(C)C=CC(=O)C,96
Cc1ccc(cc1)OCC(=O)OC,48
Cc1ccccn1,16
CCC=CC=CC(=O)C,48
OCC(O)C.CCCCCCCCCCCCCCCCCC(=O)O,74
Oc1ccccc1C(C)(C)C,66
CCC12CCC(C1)C(C2)C1(O)CCCCC1,46
CCCCC(COC(=O)C(C)C)CC,48
CCCCCCCCCCC,84
CSCCCCN=C=S,102
O=CCCc1ccccc1,54
CCCCCCCCCCC=CC=O,1
CC(CO)c1ccccc1,54
CC(C(=O)OC1CCCC=CCC1)C,10
CCCOC(=O)C(O)C,48
CC(C1CCCC(C)(C)C1)OC(=O)C,49
CCCCCCC(CO)C(=O)C,47
CC(CC/C=C/C(=O)C)C,48
CCCCCC=CCO,102
CC(C)COC(=O)c1ccccc1,26
O=COC(Cc1ccccc1)(C)C,47
c1ccc(cc1)OCC(=O)O,93
CC(C)C1=CCC(=CC1)CCOC=O,96
CC(CCC1CC=C(C)C1(C)C)CO,55
CC(=O)OCC=C(C)C,10
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,36
CC(C)OC(=O)Cc1ccccc1,56
COC(=O)C1OC1(C)/C=C/C1C(=CCCC1(C)C)C,108
CCCCCCCCCCCC(=O)OC(C)C,75
CC1CCC2(O1)C(=CC(=O)CC2(C)C)C,96
COC(=O)c1ccccc1NC,76
CCCCCCC(C=O)C,47
CSCCC(=O)C,95
CC(=C1CCC2(C)C(C1=O)O2)C,69
CC(=O)OCC1C(C(C(C(OC(=O)C)O1)OC(=O)C)OC(=O)C)OC(=O)C,74
O=COCCc1ccccc1,54
CCCCCC(OC(=O)CCC)C=C,86
C[C@@H]1[C@H]2C[C@H](CC1=O)C2(C)C,21
CCOC/C=C(/CCC=C(C)C)\C,47
C/C=C/c1ccc(c(c1)OC)OCC,30
O=C(Oc1ccccc1C)Cc1ccccc1,11
C=C(C(C)C(C)O)C(C)C(C)(C)C,29
CCCCC(C(=O)OCC(CC)C)CC,48
CCCC(=O)OCCC(C)CCCC(=C)C,13
CCCCCC(CC)OC(=O)C,54
CC1CCC2(CC1)CCC(=O)O2,48
CC(=C1CC[C@@H](C)CC1=O)C,69
CCC(C)COC(=O)C=C(C)C,14
COc1ccccc1C(=O)OCCC(C)C,96
CC(=CCCC1=CCC(C)(CC1)C=O)C,1
CCCC(C(=O)OCC)C(=O)C,48
c1ccc(cc1)C(=O)O,11
C=CC1(C)CCC(=O)O1,48
CCCCC(COC(=O)C)CC,48
CC(C)CCOC(=O)CCCc1ccco1,22
CC1(C)CCCC(C)(C1=O)O,96
CC1=CCCC(C)(C)C1CCC(=O)C,83
CCCOC(=O)C(C)O,107
CCOC/C=C(/C)\CCC=C(C)C,29
Cc1cncc(C)n1,20
CCC=CCCC1CCC(=O)O1,19
CC1=CC[C@@H](CC1)C(C)(C)O,46
O=C1CCCC=C1O,47
C1CCC(CC1)Cc1cnccn1,54
CCOC(=O)C(C)O,22
c1cc(cc(c1)O)O,38
C=CCCC(=O)C1=CCCC(C)(C)C1,106
CCO,0
CCCCC=CC=CC=O,43
C=C(C)c1cnccn1,22
C/C=C(/C(=O)OCCC(C)C)\C,96
Cc1ccc(C(=O)C)o1,72
COc1cccc(c1)O,80
CC([C@@H]1CC[C@@]2([C@H]1[C@H]1C(=C)CC[C@@H]21)C)C,11
CCCCC(CC)CCC(=O)O,8
CC(C#N)C,47
CCC(=O)/C(=C/C1C(C)CC=CC1(C)C)/C,83
CC(=O)CCSC,95
C=CC(C)(CC=CC(=C)C)O,45
OCCCCCCCC(C)C,89
CC(C)CCCCCCC=O,28
CC(C)CC(=O)C,91
CC(C)C1CCC(=C(C1=O)O)C,69
Cc1ccc(cc1)C(=O)OC,96
O=CCCCCC=CC,55
c1ccc2c(c1)COC2=O,48
C=CC=CC=O,48
O=C1C[C@H]2[C@@](O1)(C)CC[C@@H]1[C@]2(C)CCCC1(C)C,11
CC1COCc2c1cc1c(c2)C(C)(C)CCC1(C)C,71
C/C=C(/C(=O)OC(C)C)\C,96
CC(CC#N)CCC=C(C)C,62
C=CC1(C)CCC(O1)C(O)(C)C,72
CCCC(CC(CO)C)C,47
O=Cc1c(C)cc(cc1C)C,96
O=CCOc1ccccc1,60
CCCC(=O)OC(C)c1ccccc1,48
CCCCC/C(=C\c1ccccc1)/C=Nc1ccccc1C(=O)OC,86
CCCC(CCOC(=O)CCC)S,95
CC1CCC(=O)OC1C,69
C/C=C(\C(=O)OCC(C)C)/C,55
CC(OC)OC,91
Cc1ccc(C)c(c1)O,96
CC(C)C1CCC(C)CC1OC(=O)c1ccccc1N,51
CCOC(=O)c1ccccc1C(=O)OCC,74
COc1cc(C=C)ccc1O,80
C=C(C)C1CCC(C)CC1OC=O,69
CCCCCSC1CCCCC1,95
C/C(=C\COC(=O)c1ccccc1)/CCC=C(C)C,89
O=COC1C=CC2C1C1CCC2C1,54
CSCCSC,95
CC1(C)[C@@H]2CC[C@]1(C)[C@H](C2)OCCO,23
CCCCOC(=O)c1ccccc1C(=O)OCCCC,74
CC1CSCS1,2
CC(C)(CCCC1=CCC(CC1)C=O)O,63
C=CC1(C)CCC(C(C)(C)OC(=O)C)O1,48
CCC(C=CC=C(C)C)(O)C,63
CCOc1ccc(cc1OC)C(OCC)OCC,101
C1CCC(CC1)CCCOC=O,54
CCC=CC=CC=O,54
C[C@@H]1CC(C)(C)[C@@H]2CC[C@@H](CC(=O)C)C[C@@H]12,39
CCSC,95
CC=CC(=O)CC,68
C[C@@H]1CC[C@H]2[C@@H]1C1[C@@H](CC[C@]2(C)O)C1(C)C,100
Cc1ccc(C=CC=O)cc1,27
Cc1ccc(CS)o1,95
Cc1nccnc1CCCC,20
Cc1ccc(C)c(/C=C/C(=O)C)c1C,46
CCOC(=O)C1CC2C=CC1C2,67
CC(C)CC(=O)Cc1ccccc1,96
CCOC(=O)CCCCC(=O)OCC,107
CCCCC(OC(=O)C)C,10
CC1=CCC(CCOC(=O)C)C1(C)C,89
CC(C=CC1=C(C)CCCC1(C)C)O,108
c1ccc(cc1)CCOC(=O)c1ccccc1O,11
CC(Cc1scc(n1)C)C,60
O=CCCc1ccc(cc1)C(C)C,47
CCCCCCCC(=O)CCc1ccc(c(c1)OC)O,94
CC(=O)O[C@@H]1C[C@@H]2CC[C@]1(C)C2(C)C,21
Cc1ccc(cc1)OC(=O)c1ccccc1O,66
C/C=C/1\CC2CC1C(C2)OC(C)C,55
CSCC=O,94
C=CCC1(O)C(C)(C)CCCCC1(C)C,40
CCCCCCCCCCOS(=O)C,47
N#C/C=C(\CCc1ccccc1)/C,47
CCCCCCCCCCCCCCCCCCCCC,75
CC(C=CC(=O)C)C,13
COC(COc1ccc(cc1)C)OC,57
CCCCC=CCCCC(=O)O,19
C(C(=O)C(=O)O)O,93
CC(C)c1cnc(C)cn1,54
CC(CC1N=C(C(S1)C)C)C,60
C=C(C)[C@H]1CC[C@@H](C)[C@@H](C1)O,108
CCC(=O)OC1C=C(C)C2CC(=C(C)C)CC2C(C)C1,23
CC(C)C1CC2CC(C#N)C1C=C2C,54
CCCCCCOC(=O)C(C)/C=C/C,100
CC1SCCS1,2
O[C@H]1C[C@H](O)C(=C)/C(=C/C=C/2\CCC[C@]3([C@H]2CC[C@@H]3[C@@H](/C=C/[C@H](C2CC2)O)C)C)/C1,48
C/C(=C\CC)/C(=O)O,93
CC(C)CCCC(C)CC=O,62
N#CC1CC2C=C(C1CC2C(C)C)C,47
CC(OC(=O)c1ccccc1)C,96
c1ccc(cc1)/C=C/C(=O)c1ccccc1,46
CC1(C)CCCC2C(=O)C3CCC12C3,100
CSSSC,2
CC(COc1ccc2c(c1)cccc2)C,13
OC/C=C(/CCC[C@@H](CCC[C@@H](CCCC(C)C)C)C)\C,11
CC(=CC1OCC=C(C1)C)C,47
c1ccc(cc1)CCO,17
CC(C)Cc1cccnc1,86
C/C(=C\C1OCCO1)/CCC=C(C)C,55
CC1[C@@H]2C[C@H](CC1C=O)C2(C)C,1
COc1cc(cc(c1O)OC)C=O,81
C=CCCC(=O)C1=CCCC(C1)(C)C,54
CCON=O,42
CCC1OCCC2(O1)CC(=CCC2C)C,55
C=CC(=CCC1OC1(C)C)C,62
CCCCOC(C)OCCCC,89
CC(=O)c1ccccc1OC,83
O=C1C(=O)C2(C(C1CC2)(C)C)C,21
CC1COC(O1)C(c1ccccc1)C,46
CCOC(=O)C1OC1(C)c1ccc(cc1)C,13
CC1=CCC(CC1)C(CC1CCCC1=O)C,108
O=C1c2c(cccc2C(=O)c2c1cccc2Nc1cccc2c1C(=O)c1ccccc1C2=O)Nc1cccc2c1C(=O)c1ccccc1C2=O,11
CCCCCCOC(CCCCC)OCCC(C)C,96
c1ccc(cc1)OCc1ccccc1,80
CCCCCC(CCCC(=O)OCC1COC(C)(C)O1)O,59
CCOC(=O)CSC,95
CC/C=C/CCC=O,102
c1cc(C=O)oc1,17
CC(CCC=C(C)C)CCOC(=O)C(C)C,105
C/C=C(/C(=O)OCCc1ccccc1)\C,89
O=C1C2(C)CCC(C1(C)C)C2,21
CC1CCCC(C)(C)C1CCC(C)O,103
CCCCC(CC)CO,28
CC(=CCCC(C)CCOC(=O)c1ccccc1)C,55
c1cc(ccc1/C=C/C(=O)O)O,11
CCOC(CC)C,47
CC(C)c1c(nccn1)OC,54
C=CC(C)(CCC=C(C)CCC=C(C)CCC=C(C)C)O,89
CCC1CC(=O)C(=C1C)O,96
C/C/1=C/CCC(=C)[C@H]2CC(C)(C)[C@@H]2CC1,108
CCCCCC(=Cc1ccccc1)CO,86
C1CCc2c(N1)cccc2,90
CCC[C@](C)(CCO)S,52
CCCC(=N)O,73
C1CC2CC1C1CCC(C=O)C21,54
CCCCCC1CC(C)C(=O)O1,48
CC(CC(OCCCCCCCCCCC(C)C)OCCCCCCCCCCC(C)C)CCC=C(C)C,62
CC(=O)CC(=O)c1ccccc1,92
OCC(OC(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C)C,69
CCCCC/C=C/C/C=C/CCCCCCCC(=O)OCC,75
CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC/C(=C/CO)/C,42
CCCCOC(=O)COC(=O)CCC,48
CC(C(C)C)O,47
O=Cc1ccccc1O,66
CC(=O)C(Cc1ccccc1)O,38
C[C@H]1CC[C@@]23[C@]1(C[C@H]1CC[C@@]3(C1(C)C)C)O2,71
CSCS,84
CC/C=C\CCCCOC(=O)CC,10
CC/C=C\CCCCOC(=O)CC(C)C,87
CC=CC(=O)OCc1ccccc1,55
CCNC(=O)C1CC(C)CCC1C(C)C,74
CCCCCCOC(=O)C(C)O,96
Cc1cccc(C)n1,73
CCc1cnc(C)c(C)n1,18
CCCCOC(=O)CC(=O)OCC,10
N#CC1CCC=C(C1)CCC=C(C)C,28
CCC(C(C)C=O)S,2
CC(=CCC/C(=C\CCC(=O)C)/C)C,43
CC=CC(=O)OCC(C)C,87
CCCCCC(=O)OCCCCC,48
CC(C)OC(=O)c1ccccc1O,107
CCCCCCCC(OC(=O)C)C,28
CC/C=C\CCOC(=O)CCC(=O)C,54
CCCCC(CO)C(=O)C,48
CC/C=C\CCOCCC#N,103
O=COCCC(CCC=C(C)C)C,49
CC(=CCCC(=C)[C@@H]1CCC(=CC1)C)C,108
CC(=O)CC(=O)OC,47
CC(C)(C1CCC(C)(CC1)OC)OC,96
CC1=C(CCO1)S,95
OC/C=C(/CC/C=C(/CCC=C(C)C)\C)\C,42
C=CC(=O)CC,79
CC(C)C1CCC(CC1)CO,47
OC(=O)CCC(=O)O,5
C1CNCCN1,7
COc1cc(ccc1O)C(=O)OC,92
CC(CC(=O)OCc1ccco1)C,87
CC[C@@]1(C(C)(C)[C@H]2CC[C@]1(C)C2)O,40
CC(C)C1CC[C@H](C)C2=CCC(=CC12)C,94
C=C1CC2CCC1C2(C)C,21
C=CCOC=O,42
CC(C)N=C=S,94
CCCCCCCOP(=S)(OCCCCCCC)[S-].CCCCCCCOP(=S)(OCCCCCCC)[S-].[Zn+2],21
CC(=O)C1(O)CCCCC1,55
CC1COC(O1)(C)c1ccc2c(c1)C(C)(C)CCC2(C)C,108
CC(CC(=O)OC(C1CCC(=CC1)C)(C)C)C,55
C=CC(CC1=CCC2CC1C2(C)C)O,40
c1ccc(cc1)CCOC1CCCCC1,57
CC(=CCOC(=O)c1ccccc1)C,11
CCCCC(C=O)CC,47
O=C(OC(C)(C)C)NCc1c[nH]c2c1cc(C)cn2,80
CC(C)C(C)O,24
CCC1(C2(C)CCCC1(C)CC2)O,104
CC[C@H](C)CO,42
C=CCCCCCCCCC(=O)OCCCC,19
Cc1ccc(c(c1)C)C(=O)C,94
CCC/C=C/CCOC(=O)C,47
CCCC/C=C/CCC=O,48
CC(C)[C@H]1CCC(=C)C2CCC(=CC12)C,75
CCCC(=O)SCC=C,100
CC(C)C1CC=C(C)C(=O)C1,69
CC(=CCC/C(=C/COC=O)/C)C,46
CCCCCC(=O)N(CC)CC,99
C[C@@H]1CC[C@H]([C@@H](C1)OC(=O)C)C(=C)C,69
O=CC=C(C)C,47
CCCCCC1CC=CC(=O)O1,59
CCC(C(=O)OCCC(CCCC(C)C)C)C,43
CC(=CC#N)CCc1ccccc1,28
C[C@H]1CCO[C@H](C1)c1ccccc1,89
CCCCCCC=CC(=O)O,75
Cc1cccc(CCCCCO)c1,49
C(=O)CS,102
CCC(/C(=C/C1(C)CC2C=CC1C2)/C)O,108
CCCCCCOC(=O)C(O)C,86
CCC(C)C(=O)C(=O)[O-].[Na+],48
CC(=C1CC/C(=C/CC/C(=C/C1)/C)/C)C,108
CCC(C(=O)OCC)(C(=O)OCC)CC,10
CCCCSC,2
CC1CCC(C(C1)O)C(C)(C)O,21
CCOC(=O)C(=O)CC(=O)CC,18
CCC(CS)S,95
O=C1C=CC(C1)(C)C,47
CCCCCCCCCCOC(=O)CCCCCCCCC,75
CC(C)COC(=O)c1ccccc1N,51
CC1(C)C2CC=C(CCC=O)C1C2,104
CCC=CCCOC(=O)C,10
OC(=O)/C=C/c1ccccc1,96
CC1CCc2c1ncc(C)n2,18
C[C@H](Cc1ccc(cc1)C(C)(C)C)C=O,63
Cc1cccc(C)c1S,95
CCC(=O)OCC[C@H](CCC=C(C)C)C,28
O=CC1=CC[C@H](CC1)C(=C)C,47
CCC(=O)OCC=C,10
CC/C=C\C/C=C/CCOC(=O)C,67
C=C1C(O)CC2CC1C2(C)C,47
CC(CCOC(=O)C=C(C)C)C,10
CCSC(C)SCC,18
O=CC1C(C)CCC2C1C2(C)C,86
O=Cc1cc2c(cc1CC)C(C)(C)CCC2(C)C,71
CC1=CC(=O)[C@@H](CC1)C(C)C,69
CC(=C1CC[C@H](C)CC1=O)C,69
O=COCc1ccccc1,15
CC(=O)CC(C)(C)SC,95
CCC(CC)CO,96
CC=Cc1cc(c(c(c1)OC)O)OC,96
CC1CC(C)=CC(C)C1CO,47
Cc1c(c(C)c(c(c1N(=O)=O)C(C)(C)C)N(=O)=O)N(=O)=O,43
CC(CC(=O)O)CCC=C(C)C,93
O=C(c1ccccc1N)Oc1ccc2c(c1)cccc2,28
CCCCCCOC(=O)C(C)C=CC,100
CCCCCC(C#C)O,40
CCC(=O)CCC1C(=CCCC1(C)C)C.C#CCO,4
CCCCCCCCC/C=C/C(=O)OC,75
COC(=O)C=Cc1ccccc1,13
C=C/C=C(\C)/CC(C)(C=C)O,100
CC1(C)C2CC=C(COC=O)C1C2,86
CCOC(OC/C=C(/CCC=C(C)C)\C)C,89
CC(C)COC(=O)CCCCC(=O)OCC(C)C,41
CC(OCC(C)C)OCC(C)C,47
CC1=CC[C@@H](CC1)C(=C)CO,29
CC1CC(O)CC(C1)(C)C,21
CC(C)C(=O)C(=O)C,22
CC(COC(Cc1ccccc1)OCC(C)C)C,55
CCCC[C@@H]1[C@H](C)CC(=O)O1,101
CC(=O)C1=CC(CCC1)(C)C,69
CCCC(COC(=O)/C(=C\C)/C)C,55
C/C=C(\C)/C(=O)OCC(C)C,55
CCCCCC=CCC=CCC=CCCC=O,75
CCCCCCCCCCCCCCCCCC(=O)OCC(C)C,43
CC(C)c1cccc(CC=O)c1,54
CC(=O)OC(COC(=O)C)COC(=O)C,74
Cc1cc(C(=O)C)c(C)o1,96
CCCC(=O)OCCOC(=O)CCC,48
CCCOC(=O)C(C)CC,107
C#CC(CCC=C(C)C)(O)C,55
O=COC1C(C)CCC2(C1(C)CCC=C2C)C,108
CC(=CCCC1=CCCC(C)(C1)C=O)C,52
Cc1cc2c(o1)cccc2C,86
CCCCCCCCOCc1ccccc1,89
CC(C)C(=O)OC1CCC2CCCCC2C1,82
CC1C2CCC(C2)(C1(C)C)C1(CCCCC1)O,108
CC1OCC2(CO1)CC1CC2CC1,55
CCCC1CCC(=O)C(C1)C,47
CCCCOC(=O)[C@H](C)O,96
Cc1c[n+](cc(C)n1)C(=O)C,73
CC(C)OC(=O)C,42
CCCCCCCCCCC=O.CCCCCCCCC(C)C=O,1
Cc1c(C)nc(C)c(C)n1,73
OC/C(=C/CC(C)C)/C(C)C,47
CCC/C=C/CC1CCCC1=O,31
CC1=NC(C)OC1,35
O=CC(Cc1ccc(cc1)CC(C)C)C,104
CC(C=CC1C(=CCCC1(C)C)C)O,108
CCOC(=O)c1cccnc1,48
CCCCCC1OCCO1,47
COC(=O)c1ccccc1OC,55
CC1=CCC(CC1)(C)C(=O)C,47
O=CC(Cc1cccc(c1)C(C)(C)C)C,47
CCCCCC(CCC(=O)O)C,75
Cc1cc(C)cc(c1)O,80
CCCC(=O)SC,95
C1CCC(CC1)C(=O)O,100
C(CS)N1CCSC1,22
CC(C)C1C=CC(=O)CC1,86
CC1CCC(CC1)C(C)(C)OC(=O)C,86
CCc1c(CC)nc(C)cn1,40
O=C(Cc1ccccc1)OC/C=C/c1ccccc1,56
CC(OCCC(C)C)OCCC(C)C,47
CC(=CCCC(=C)CC=O)C,48
CC1=CC(C)C(C=CC(=O)C)C(C)C1,103
COC(C(=O)C)OC,47
CC(C)CCCC(=O)O,24
COc1cccc(c1OC)C=O,101
CCC(C1CCCCC1(C#C)OC(=O)C)C,48
CC(C1CCC2(C(C1)(C)C(=O)CCC2)C)C,93
OCC1COC2(O1)CC(C)CCC2C(C)C,108
CCCC1(C)OCC(CO1)(C)C,54
COCCC(S)(C)C,95
O=C1CCC(CC1)C1CCCCC1,103
C/C=C/C=C/CO,47
CCNc1ccccc1C(=O)OCC,76
O=C1C2(C)CCC(C1(C)C)C2.COc1ccc(cc1)CC=C.C/C=C/c1ccc(cc1)OC,47
CC(=C/C=C/C(=C)C(O)C)C,47
CC(C)COC(=O)C,12
CC(=O)c1cc2ccccc2o1,46
CCCC/C=C\CCCCOC(=O)C,47
CC(=O)OC1CCC2C(C1)CCCC2,48
O=C(c1ccccc1O)Oc1ccccc1,66
CCCCC(=O)O,93
COC(=O)C1CC2(CCC1(C)C=C2)C(C)C,71
C=CCC1CCCC1=O,100
C=C(C)[C@H]1CC=C(C)C(=O)C1,55
CCC(SC(=O)C=C(C)C)C,95
CCCC(=O)OC1CC(C)CC(C1)(C)C,48
COc1cc(ccc1OC)C(=O)C,101
COc1cc(OC)cc(c1)C,89
Oc1ccc(c(c1)C)C,80
CCC=C(Cc1ccc(nc1)CC)C,8
C=CC(=C)CCCC(OC(=O)C)(C)C,62
CCC(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C,89
CC(CCOC(=O)C=C(C)C)CCC=C(C)C,89
CCC[C@H](CCO)S,95
CCOc1ncc(c(n1)OCC)C,40
CCCCCC=CCC=CCO,43
C=C(C)C(CCC(=O)C)CC(=O)O,43
CCOC(=O)C(=C)C,25
CCOC1CC2CCC1(C)C2(C)C,21
COc1cc(ccc1O)C=O,101
CCCCCCCCCCCCCC(=O)OC(C)C,74
Cc1cc(C)oc1C(=O)C,96
Cc1ccc(C=O)c(C)c1,25
CC1COC(=O)O1,48
CC(=O)C1CC=CCCCC1,47
CCC(C(=O)C)C,47
CC(CC(C)(C)c1ccccc1)OC(=O)C,52
CCC(COC(=O)C(C)C)C,12
CCOCC=C(C)CCC=C(C)C,42
C(CCCCS)CCCCS,95
